mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.570883274078369,0.5986901185973549,0.6752309799194336,0.22178240500894644,True,,30,log2,8,6,709,"{'bootstrap': True, 'class_weight': None, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 709}",0.9161354364842735,0.8606486060003038,0.9686422005262583,0.9073183340357452,0.8786108737030522,0.9062710901499266,0.03697311480469937,44,0.9968705260484955,0.9873026282612873,0.9928076949758301,0.9841402962932598,0.9949263439978453,0.9912094979153437,0.0047676757489776974
1.6939611911773682,0.8812924052421904,0.23055577278137207,0.1705021765162679,False,balanced,10,sqrt,1,10,223,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 223}",0.9479189190063173,0.9658315295815294,0.9873744472460737,0.9868589743589743,0.9742771929824563,0.9724522126350701,0.01469200029127126,13,0.9999999999999999,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,1.2161883888976234e-16
2.838831663131714,0.5154210770361366,0.6083134174346924,0.15811641484355413,True,balanced,20,sqrt,4,5,502,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 502}",0.9199515792256656,0.8584617395298128,0.9844117647058822,0.9821445161119071,0.9738935574229695,0.9437726313992474,0.04873725818110308,23,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,1.2161883888976234e-16
3.7539049625396728,0.5798374983157676,0.5068082809448242,0.2480672527338832,False,,30,sqrt,4,8,588,"{'bootstrap': False, 'class_weight': None, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 588}",0.9692554500703234,0.9714836472424782,0.9940476190476188,0.9897560048647005,0.9611950686994166,0.9771475579849076,0.01259708032268813,10,0.9998948032821375,0.9999999999999998,0.9997885220620292,0.9995813383147696,0.9998926116838485,0.9998314550685569,0.0001418183029425163
4.0841320037841795,0.8118852350124393,0.43928847312927244,0.15446209933234212,True,balanced,30,log2,8,2,572,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 572}",0.8966816244175126,0.8430479114358652,0.9719359410430837,0.9675111776310841,0.9538095238095239,0.9265972356674139,0.04969002083734971,31,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,1.1102230246251565e-16
1.6828462123870849,0.335491371790499,0.3038333892822266,0.22793590269099256,False,,30,log2,3,8,243,"{'bootstrap': False, 'class_weight': None, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 243}",0.9703815261044176,0.9811807472762849,0.9928160919540228,0.9913532270869226,0.9663828707167753,0.9804228926276848,0.010691952127791815,8,1.0,0.9999999999999999,1.0,0.9997885220620292,0.9999999999999999,0.9999577044124057,8.459117518830882e-05
3.048561429977417,0.3123497378785631,0.6669981479644775,0.3629142989462111,False,balanced,,log2,1,3,403,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 403}",0.9664135349960677,0.9916666666666665,0.9940476190476188,0.9967948717948718,0.9722268907563028,0.9842299166523055,0.012418266503941526,7,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,4.965068306494546e-17
2.656918525695801,0.7550273142089698,0.5265643119812011,0.39498704337224494,False,balanced,20,sqrt,7,10,332,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 332}",0.8907037227758385,0.833455445005751,0.9610785083648651,0.9589361187058554,0.9077347399664475,0.9103817069637514,0.04741218376481133,38,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999997,0.9999999999999998,1.2161883888976234e-16
5.055583095550537,0.08758333619635088,0.4960339546203613,0.06572357785534531,True,,10,log2,8,2,727,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 727}",0.9236467236467235,0.862702818039514,0.9691611913393668,0.9056068630081787,0.8715130192769247,0.9065261230621416,0.03837580300475,43,0.9962190203247583,0.9870126077367745,0.9923307027886722,0.9845497756754884,0.994755946675186,0.9909736106401759,0.004485917685260238
2.0401548862457277,0.9305548147793461,0.45419921875,0.40579740780268714,True,,15,log2,8,4,211,"{'bootstrap': True, 'class_weight': None, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 211}",0.9152497846683891,0.8218691158682596,0.9561015373515372,0.8920322270322267,0.8716647860212894,0.8913834901883405,0.044675545954042405,48,0.9930492069291397,0.9829456321567522,0.9909921543666409,0.9765712067970178,0.9944728498574281,0.9876062100213957,0.006807846344902781
